domain_full,label
addigital.gov.ae,0
perfectsupplements.com,0
redlandcotton.com,0
thit3lge7z.info,1
y.ua,0
securerpower.com,0
b0mcw6gtqhncwbrr72.org,1
service-ti.de,0
renshuu.org,0
eovz5yaqpvzcobgtfh.com,1
kj77ok9.com,0
sps.gov.sg,0
google.com.et,0
danjowindows.com,0
fly8j1acgst0705bjgn.com,1
ermo2ppkj3lcgd4dmy7h.net,1
3q61mwvpucddnhb22.net,1
zjghw.com.cn,0
5rsc9ap55w0v6.net,1
rbtget.com,0
dialogopolitico.org,0
sfmo.ru,0
dickerdata.com.au,0
vzsvfgnx0to57j.info,1
dvv74ff8o8snfxe.com,1
assemble.me,0
u8sj1z1ef1yoqh2wpcd.info,1
o7ea41s6yeyene6zi6we.org,1
netland.ch,0
9t8qi7p4kr.biz,1
fkwjj8qhywml3kuvzi.com,1
mp3paw.blog,0
rk7c7mqs1od5oe3mk.com,1
dnevnik.si,0
dzzltdepnqs.info,1
upiupi.com,0
l32zptnl2tyuzm3i.info,1
efv7uk45i4yn4vizx6ip.net,1
pulpandpaper-technology.com,0
gao.ch,0
8fbbnvixxj.org,1
t4ijklcdrnpb.net,1
5j9u4k82x1cd24wj5o.com,1
ebookslib.org,0
s7pb3ki9rhb9q5k.net,1
nexqutwwsatdig9o0.info,1
f852onigckvwxk3a3.org,1
wnzjmcgoeee9nbtiw.info,1
fnld64xv73g.info,1
a1huudbw34lyqr.org,1
g4ietgyp733gnru.com,1
7307xbdavkdlxfcdme.org,1
steffi-line.de,0
08yh1vlkkzb8jj.info,1
l5zpbkmfa6vsj.info,1
jg3k7mnzf3ci61hz.net,1
manchestercity.news,0
fasti.win,0
uh236thcpd.com,1
play-fortuna-kasino.click,0
gamerbraves.com,0
saccess.nic.in,0
5pe80g410pwmbtu.org,1
anywhere365.cloud,0
wprgmn2ac47y0.biz,1
io9mdg5w1jmaiy2u.com,1
rkxcj0ckot5jos87kw88.org,1
tea-fi.com,0
l59cfqt4oq87hg7ucru.org,1
trueme.net,0
c0s2dpw1opu35sb0.org,1
sdxlm.cn,0
haroonab.com,0
worldnomads.com,0
zprfdzf2ac.net,1
shopontv.co.uk,0
emrisdlb9tl42t.org,1
hclh7m0fy1mf.biz,1
i9cz1soz4fz8p.biz,1
ld3kxa87ux1szac7dqj.net,1
pirclaox48obvlka6v.biz,1
qazaq.porn,0
qdzyffcnzu7o1s4l93ez.net,1
4c9ly179h4.com,1
l1d81v1rrx3ku5.net,1
bp8uhh5ku7z.net,1
maltcasino.cc,0
06sklrg8epfp8zna67d.com,1
u80muztmx4.net,1
toppporr.com,0
httpaccess.net,0
agaysex.com,0
8avacni76rbdnxlf.net,1
ppfdh73s5u4ih.biz,1
pbworks.com,0
speedingbits.com,0
kommerling.es,0
32355666com.cn,0
arting365.com,0
6pfdv38iwug4yz36ak1x.net,1
fg0ileh5e6y.info,1
yassermabrouk.com,0
runwww.com,0
zonaprop.com.ar,0
skillsforafrica.org,0
z2ramw35lye7c1.biz,1
kliniki.pl,0
92bo8om4spbdc18x8a.org,1
arkansashunting.net,0
rl8vqw9q60zh2yboiwt7.biz,1
tdwj.net,0
holisticdoggie.com,0
asianetbroadband.in,0
rl7r0jry8hjwk8zgc.com,1
qfgmn5gpsiiwxk.com,1
3ktat25iac43fyeasn0b.net,1
dustin.no,0
seccap.com.pk,0
qiannianhong.com.cn,0
uxp.ru,0
mrx.gd,0
461kyv73oxfn14pdh.net,1
gow234n5a1j9h8dprcnt.org,1
who62p5srhi.info,1
x82iw2d.com,0
casinosulweb.it,0
afsu.edu.tr,0
9taxr5rprk9ez6g.info,1
gt6u7a78a3d3qik.org,1
kr6s8h17t4.org,1
coyv405z4fvwva.com,1
cyg6sie8zz.com,1
a4rneuydiu1m3ln.com,1
pureturoa.nz,0
45q9c9uzw3j2ytzp640.biz,1
artcocojoias.com.br,0
skillclash.site,0
lynxinternet.com,0
jlv42pl02gj9up7.biz,1
record360.com,0
cofeusa.com,0
49s.events,0
r895rn0af1gxy54r.biz,1
h71atwd9t0.biz,1
bitpanda.com,0
11yvq6ikgvl.net,1
r8fazehv69cyah7odyqw.biz,1
jzqblz0xucvmuwp5x.info,1
xnameserver.net,0
lokernusantara.com,0
myworkplace.co,0
trugle.com,0
chubbyporn.com,0
zw1lf4u5tr2irsi57.net,1
xfzuomd4cbd2.com,1
contactless.pe,0
btjbrfge6bshrqn199n.org,1
ubuy.et,0
fg708ujw3souhj.info,1
al7p9wyohnlc9unde.net,1
britishairways.com,0
1eyfcw5tvlrkde3z.com,1
xg09dpvlnc2x4.biz,1
vhzz40h1pzq.net,1
fortuneindia.com,0
leoncountyfl.gov,0
oa518ftqa2h2jlh1oib.org,1
b10hl8qajafd.org,1
mw1oyjc3jgex.net,1
zgr90hueyla.biz,1
35f8vguux8em18d.net,1
v4ta5440pofz6h.net,1
nicolethemathlady.com,0
qa96vgc8rw2i2o1mxmw4.net,1
erguotoujiu.cn,0
hban.us,0
tubev.sex,0
cut.ac.zw,0
zpaztsnf248g6473vv.info,1
goc1auef11z6mgeq4k.biz,1
aeroinc.net,0
i84k91b6oo.org,1
n1e7c89cax8xqr51e.info,1
v8s2looyfvdzbckll.org,1
hostex.io,0
rxxpta9qnjk3n3to.net,1
contagious.com,0
spydus.ie,0
gomedia.asia,0
apk.gold,0
ume.de,0
starity.hu,0
iibl54c0ms8c372q9uhl.com,1
dltzmqr8e7z65rhq9sh3.org,1
etovobcbjy0jgpm7k.biz,1
xn--p1aee.xn--p1ai,0
fwuztv1xy296n6qrrso.org,1
8057.com.cn,0
ruzeshoes.com,0
bottertrading.nl,0
liquid-ekyc.com,0
prc8m5f29z1xo.net,1
14amv0xn990m74o9u01s.info,1
sefutbol.com,0
k15nrup1ofbiz1l5.net,1
m44bwiuoqtux2j3.biz,1
c5dr7bubcmjnk.org,1
tapchivietnamhuongsac.vn,0
1y50pclx1iek4.net,1
mtstv.ru,0
lavoz.com,0
fieb.edu.br,0
ifxtyccq4q.net,1
tcx6ghkqfsge6lvfe.net,1
tuapp.es,0
18k4e9my45c4vytduz4.org,1
tm5868.com,0
ib8orn0qvwgrab14.com,1
nanosoft.co.uk,0
n2hl3kshgyvnsmu.net,1
ptismaj7ue90uqcc.info,1
i-gforce.co.jp,0
wohand.com,0
gltdyhu0ew9lrpht2.info,1
34sjznwgau8t.org,1
poli24.ru,0
a8it8i8bt5vprkmg.com,1
stroeermb.de,0
plotip.com,0
dayakdaily.com,0
opella.com,0
minecryptos.com,0
7ggivp501olxm.org,1
around.hu,0
529z83wl8lm0ie8nb.biz,1
cosyjewelry.com,0
casatemporada.com,0
spinomenal.io,0
ahyhkj.com.cn,0
stuartxchange.org,0
vd8j0x8gkftlonmrg8x.info,1
f2dd8kb4u0xt6z2igk2o.biz,1
fdspgaphgd.xyz,0
northeastjeep.org,0
65xf05fnvqy3jj10v4op.net,1
1gmitdtz4yifjy.org,1
jastipimage.com,0
telekom-mms.com,0
o079r7t9vryz3gpyf.com,1
ltnxfmhbwdup9gzvs2f.com,1
w71glmzbzy4ivcifcla.net,1
43dcj14d0v3k20rvoq.net,1
cleb2ldui7.org,1
disabilityrightsca.org,0
6n032vh7kagf34.net,1
onlinecasinomelbet-775.ru,0
playspelis.com,0
oypuqgvts3gj.info,1
efimg.com,0
fzfosmrfnqx4ulmjs6.com,1
elitstroycraft.ru,0
adatpark.hu,0
internetbode.nl,0
auth.ac,0
easyterritory.com,0
cum2night.com,0
epb0m0vf2kg.info,1
cradleoffilth.com,0
r1dlhgm9tkmmnbjplc.org,1
myukit.com,0
wynnresortsmacau.com,0
netrascope.com,0
2y2f7tkufq8y.net,1
8bu8.com.cn,0
9qe5gfwlcwdt.net,1
99us.com,0
jjk3d2bk50ytqzasa3re.biz,1
atxbk3kuwliq5r9p1nmh.biz,1
70l7y4gbokfba1y.com,1
x7gd45w5psb3e.info,1
w3abi82o8j90iybf4.net,1
ieee.ca,0
microplan.it,0
odxw1nc39wdhpqb.org,1
xz8rzwef7key5pq1ljc2.info,1
mofed.gov.et,0
p2u9vdptvou5.com,1
omzovl6i6d.com,1
oim9l70zrxn51tm9z.org,1
4j85ajo1wc7xx67odixo.info,1
bv2w2gbssc3a2rj.info,1
proexpertme.ru,0
0gjkikuq5lyfc.biz,1
szs9x6f927j.net,1
b9ytwh7x9dx1ti.net,1
sshqzx.org.cn,0
pinup3029.ru,0
t68drvbuqkpd4dui.org,1
swarovskioptik.com,0
gol80125.com,0
web-server.biz,0
uzo41z1way0y.info,1
we.bs,0
3o2hkm7a4j4n7et5m.info,1
dramatistsguild.com,0
gvmb9dl3e6q.info,1
vodohod.net,0
7p62v8r5flbd.com,1
telligence.com.au,0
borsheims.com,0
fcygz.com,0
wallgrind.eu,0
tmesa.com,0
clouddatabase.com,0
formk3ks412u1d.biz,1
chatterresearch.com,0
pde2xnrxwk8.info,1
rajahtannasia.com,0
e7oov7aup6.biz,1
mercedes-benz.com.my,0
rtrsports.com,0
sg8mn7vev4aaxi57.net,1
ddgzicqjzi4mxyxxjc8y.biz,1
ygf4c9pv1452lmoz.biz,1
sirstevemedia.com,0
runetki2.com,0
7u8kw6yabh7h.org,1
subrion.org,0
rockmods.net,0
edxftulyy9qdczu.com,1
cjbwlbrqwy3vhv87adf.org,1
4q05iqj29l4.net,1
cepsmn.org,0
1lwanbkd8uvkf9.org,1
035kja9wg35s57r33.net,1
rdb70mnisjail.com,1
xz5s0vbi7nrbar87sop.org,1
hdviet.cc,0
materassiematerassi.it,0
ualybedslx5wvcow2m0.org,1
smvw2cbgyxcb7pd9z0te.biz,1
4zwe0imdh5x28i.com,1
epapersland.com,0
pinduoduoshangcheng.cn,0
hyhyfw.com,0
g933jjc9u8j.net,1
i35.com.cn,0
4fmyy7arsyyirn.com,1
drumeo.com,0
k7iaifm60n8f2st6sz.biz,1
swd7980y2t8flb.biz,1
h99nxip0pbtgppk.org,1
ecoparcel.eu,0
cataloxy.us,0
cadn.com.vn,0
9ix5sw7i95mjw3.info,1
cuww.cn,0
ca60w47p9l49mrap.org,1
layci3erg34d9j4lk.com,1
iustlab.org,0
fuqljji3mpl.com,1
notmik.com,0
on5oshzj8vj8ev9a.org,1
dersimizmuzik.org,0
lnfygcmxre9yte5cxnf.info,1
xx9oosf1jwrg44vcra8.net,1
xd0oh5ymaa22bullkk2.biz,1
motchillcr.io,0
7f2r557n1cgdhsk.net,1
k04pwothny83u2becqw.info,1
wiltshirecreative.co.uk,0
tbymqjuocq8qz3.org,1
somme.fr,0
yrjuuar6llomckv.net,1
redporn.com,0
4gbkli28vr8dpemw2qk4.biz,1
su9dnfxwblf0axsp.net,1
l0o1dusn1y32z.biz,1
nieuwspaal.nl,0
namakdarya.info,0
0v4grq2op3uwz.com,1
alor.lv,0
usacrime.com,0
ujgzitw4htbay.net,1
ppe-hosted.com,0
wal5kh10mi78sl8g4t.biz,1
9wnmf1thyzpsccc.org,1
multisim.com,0
hosting4you.ch,0
dz2xw60tn1xoqa9.com,1
78f66.com,0
pel22o4bu1uvdmgl8r.org,1
tecnodataead.com.br,0
x06b4.com,0
njfsd.cn,0
d53kcp0xrvz.biz,1
jcperreault.com,0
jptransit.net,0
blmen.com,0
conceal.io,0
lanasbigboobs.com,0
29c4swztrmmk3ylf.net,1
cbca.org.au,0
g92gnmd952s7.biz,1
bookatrekking.com,0
himeji-machishin.jp,0
videoshou.online,0
85dqin0sjd34ec9lioqi.org,1
v39tw15g31x.info,1
wwd1d82tpl5qj.net,1
marhaba.qa,0
safrangroup.us,0
rattlesnakemaster.ru,0
z1tdwtv5wdizn3.net,1
tamildhool.tech,0
sd7l2a.cn,0
k1eydg7ebkncsm51.org,1
kgiw89q374jo0qqvfiqv.org,1
league1.xyz,0
q8.be,0
metalmc.vip,0
6f9vesshwibqquzgag.net,1
basicattentiontoken.org,0
austiblox.net,0
h25.io,0
ui1w7nchk01wo9u9.com,1
bml1.co,0
fishwantg.com,0
vtrahe.info,0
12ol9qwfebq4hydwlml.net,1
droptopsite3.ru,0
hgqv9zd5ov5semfecut.com,1
drmgcd3534dvoq.net,1
sfckc01xvhhvcz5hd.org,1
osug.fr,0
twi-videos.net,0
stall-bookmarks.win,0
coochbehar.gov.in,0
4s28dohfa9vl.org,1
thebalancecareers.com,0
ludn5yhujac.net,1
gpro.net,0
hv8mbnf6s19bej9ji.org,1
1xt2o4abso0n6wad.biz,1
kitzbuehel.com,0
fp842ko7xwk.net,1
x840pvjgyt3.net,1
egwguns.com,0
iteris.com,0
amphenol-cit.com,0
jhne6h5xzzn2czvk3c.biz,1
bsk22.ru,0
1kqta48km1q4nsjnjmnp.info,1
pkc5cmhuyivk.com,1
nae8ga6qfmvge4qs6a7.net,1
azurestaticapps.net,0
titanium-software.fr,0
qmx2oikbiox0kc.biz,1
goa.gov.in,0
ak-kurier.de,0
e-shinbun.net,0
8w0xxkydge1wo6nw09y.org,1
sjc6gqqo3egcsb63ft.org,1
yukpzt4mutu0.com,1
finzfin.com,0
c2lf7j5acrnf8.info,1
youscan.io,0
ai-coustics.io,0
tnt-tv.pl,0
m78-online.net,0
deluxecor.com.br,0
adworldconferences.com,0
xwjzz.cn,0
fsdx.com.cn,0
operaballet.be,0
lamanetacomunicacion.com,0
priz888.com,0
3am8cbr8gs7e8.info,1
88cbx99z46.biz,1
bokepkak.sbs,0
7zffc5iumz1m.com,1
pubsub.com,0
o2hqcw16oo183vkl450.com,1
rokofo.com,0
lje2g6tvlma078.biz,1
9lwr76bva4xnonivf.org,1
j5hejbjta47j5cpl4.info,1
qby56juzoucw17r.net,1
canalplus.fr,0
w96sk2dvfj1bj88chkk0.org,1
b0zhjuy0i5.com,1
antojateaqui.com,0
pw27pojv4i586q22uoy.org,1
mybet99.top,0
pol.social,0
6qw132a8b6wu2yx2b6.net,1
j9yd9s7gb0dmsvf5h8j.com,1
dgx4iaogity01.info,1
qtnltjvvjqb9t7.biz,1
nvot.cn,0
xfgsqkj.cn,0
few3zekqlvh67fbd5.biz,1
dulcedeals.com,0
whygrouponline.it,0
1a9yd00m84250h4zcsl.net,1
graysoncollin.net,0
1faahzfh5m.com,1
mb5p.com,0
xn3wowd18jj5xe65c.biz,1
nnbwc8mr5jq0oc60e0z.info,1
vtt8bt8jtqw.biz,1
va3tybadouuuwjcf.net,1
intesasanpaolobank.ro,0
yoveo.xyz,0
shoof.cn,0
xg5c4cvmjtyk.biz,1
repack4u.pro,0
buddyandselly.com,0
piksart.one,0
j7nzr3j3ba49ujhm.net,1
gvm17d141edxjef4g.com,1
cvt5ufywhdtt52xb.com,1
7ovremvzcge0qsh.info,1
p8sptg6rhppva.com,1
o72lczeidm0.info,1
jmz6i5vp2lhd0rqcgx6.com,1
qmenu.us,0
6ofd5xswbems2ysw.biz,1
qig69bm652uesgg.net,1
chinaccnet.net,0
uyynichtqiwhlk.biz,1
eykobgp39k.info,1
wj2152b1ehki.info,1
yutbgsp0b729u3quw.org,1
nsve1e5sudhgu5t75cs.org,1
mojblink.si,0
health-enrollment.com,0
europaart.co.za,0
qzs-ksa.com,0
zl9icj9to4keqk0lombf.org,1
popunderoctober.store,0
hbqyl03w8d6raxdd32k.biz,1
knvl51xbii.info,1
foodforjoe.es,0
wilco.org,0
mplgames.com,0
southernlord.com,0
lnsqxjaf5ui.biz,1
xjcistanche.com,0
maiguanyan120.cn,0
ey4gori04vzrfxj98.org,1
servisbot.com,0
1g8jy59rr14tc0t6.info,1
clubright.co.uk,0
radioradar.net,0
ktfex9noy1sd7.biz,1
6a81fz2dhj.org,1
hanhphucflower.com,0
bccampus.ca,0
choicelegacy.com.bd,0
gau41nran5g6xqzaa.com,1
oszomega.pl,0
ibb.istanbul,0
o7865i05i7wf6v8l.net,1
tokamachishikankou.jp,0
play-bookmarks.win,0
virginiabeach.gov,0
studyse.com,0
wggos.com,0
educhr.ru,0
abeille-assurances.fr,0
dediservedns.com,0
qb8cniio693guk.org,1
thenerdstash.com,0
mc164q0loer.org,1
huzsci4nqo1.org,1
h4n6d4p76f4i854t.net,1
nu144hwjc9u3s.biz,1
82nikmat777.com,0
w7313qchf5xhsjy7e5.org,1
psfilmfest.org,0
ey1pdj8dt8cgx4.net,1
24wjkh78g9.org,1
8rz2284an1qcwg0v641.info,1
verticalavi.org,0
arus-diplom9.ru,0
hyperdouraku.com,0
dfaryczua6o.biz,1
olivetreestudy.co.uk,0
59tb21xvna.biz,1
qhwa0wg8mbuvwu.com,1
jnlf4f7mq914s5xwtq.org,1
542nupihatommg4out5.net,1
promocodes4game.com,0
biozol.de,0
directvacuums.co.uk,0
ggbetcash.cc,0
wg8hclunw8mgdflb8.info,1
iinix.com,0
93xz7pbwq0du4fj93mki.com,1
cmns.ru,0
aluvii.com,0
ifh7s772v0q.com,1
k2cqc52j70cf8u71.biz,1
vpsthai.net,0
s1kvo8loj8pt8g78hr.com,1
3lqlft4m4xbbulk38g9.com,1
dayinmao.com,0
nw8mkpgpbz.biz,1
indiegalacdn.com,0
pwpjgmydoxr5b.biz,1
mn3bv1xz9zi.com,1
topcon.co.jp,0
k1025bajfcbe77.org,1
bianlei.com.cn,0
d56j9szc1c.biz,1
tit2v3u80zqkt.info,1
historic-newspapers.co.uk,0
sveafastigheter.se,0
5866mbch022tati.net,1
ec865rjql323.net,1
meifayu.com,0
21v8c0uly2xsmveufrl.biz,1
j3lczo33djfrp8eaz.net,1
remal.com,0
lumik.se,0
meruu.jp,0
adexchangehub.com,0
volksbank-pur.de,0
rwypn89pxisbuox.com,1
wdlegrlnqhg0l2vxaca1.org,1
gble.cn,0
n5ke5e9qoux9bfi4gex.net,1
1klemciqy1xyig85mgp5.biz,1
transnusa.co.id,0
1f2l0t971wi8ebuk.org,1
8t2ya4tfolz0e03gh0.org,1
okh6kzjmk5bsxdg7yj.com,1
th8e9zrn285mo6ev.com,1
ydoc.kz,0
6lfqq3w2tn2l.info,1
6mihhqsixj0yq8.info,1
gencraft.com,0
ihapilive.com,0
total-westing.co.uk,0
humehealth.com,0
n61s1kedoat9izobg.net,1
lafaro.cc,0
e7fk1hz3gzsxtj8.org,1
cloudnet.ge,0
sportetneige.com,0
wolterskluwer.io,0
alerts.in.ua,0
lutraqdb.qpon,0
fifthstarlabs.io,0
leurvx0cf5.com,1
stu2x7rufhka5gprlj91.net,1
4y877rivgw9li.org,1
noindex-kopiagam69.xyz,0
x3yfrrx783h3htz21wt6.biz,1
gnuvpn.com,0
4awf9d10e5t6dun.info,1
8ogk5f4q85m.net,1
overgameweb.com,0
kxgxvq3o86v.org,1
c1hdcit5mk5t78aa8.net,1
28rmawp61cb6ccromw.biz,1
5oqbjzktz9.org,1
lknwzl206b.net,1
msftauthimages.us,0
nuhc6jgnbr9hgd9.biz,1
v9pwcr2vkp1.biz,1
1j1chf9fvglbx9ipn1.org,1
bengawanguci.com,0
plc247.com,0
berkahamanah.com,0
el90qrmup6ayilf.biz,1
c7uxdwwvb4ki7lq.net,1
discernreport.com,0
c5m5nth2qsy4ww5f7j2e.biz,1
odr7mzj0paoa.biz,1
3kkkp8wetxsefhlqws2.biz,1
ehs9a3fwz0xu1cotgr66.info,1
stencyl.com,0
agilitydigitalmedia.com,0
u88cn.net,0
generaltire.com,0
xh6h2tgiov51r7o6g.info,1
thewikigame.com,0
winbingocash777.com,0
ujnpxiwiqq.biz,1
xe13515zidclf7u.biz,1
pu891ev.com,0
fzabc.com.cn,0
wio.io,0
a9r6ic49ks5fywlrxle.biz,1
rf24gc2e913.com,1
pxygnm8bisymwv8nlomo.biz,1
o81rjw1y3m9.org,1
wristband.com,0
flyordie.com,0
p5asjbg0q9swr7zwur3.com,1
woa1gs9emq41wt479.net,1
xjomierdj7m8t8v.com,1
iafor.org,0
4nyir80l902pm04a.biz,1
0z4o1zyqlaq.com,1
p80a7bnvht024931an.net,1
pravda-sotrudnikov.ru,0
gj6zzi2ks40jgz36a9.org,1
i31mwg2qd9uz2p6.org,1
90mxmdv7a0c80pq1x.com,1
hql2nfxv8c6.net,1
gagaoolala.com,0
enquirybot.com,0
greatcanadianrebates.ca,0
tf2dhylcfurw8.net,1
7owjmwwak6yfnx2b.com,1
l1nb3yy10hs2.net,1
casinothor.bet,0
xudasheng.cn,0
1d8moulfjrtr6o2rixlz.biz,1
crs9000.com,0
94lrlcbhk5h2qu.info,1
unidacendekia.ac.id,0
gnway.org,0
n47qofokv287kdht6eyr.biz,1
ant1live.com,0
nod35qlh77thchcl.org,1
icso.com.pl,0
imfdb.org,0
4wvbvs7ptgee5.org,1
lawrenciacycles.com.au,0
jkgnmn5ulu9j.com,1
parentadmin.com,0
bicyclebuysell.com,0
tx163.com,0
3yobn0mgdyj2.info,1
cp.com.vn,0
sketchok.com,0
nnex.net,0
uxtweak.com,0
p467.cn,0
66frnkqsxc4c02n2.org,1
0p249tuhn76ghpmu.com,1
testado.cz,0
70mylx03i109.net,1
mvwaf.cn,0
reimo.com,0
j41wr7auswwq4ogkj6.info,1
coolbox.pe,0
26gwy1bje6f2eokxu.org,1
kansasstatefair.com,0
kwfw0vk3o7xazh.org,1
m5u5kwmi4f52i.info,1
webhosting1st.com,0
jp8hckv.com,0
bancohonda.com.br,0
xwjn7omd6taxrjm0u.org,1
zhosting.es,0
upnje2lbk0v.com,1
cpd7tk77ml5igi.info,1
lidl.ro,0
z2rn954trrr1jbva2t.org,1
evidenciainformatica.com.ec,0
rmoft7rsiwp5b2nuna17.biz,1
carx-tech.ru,0
ykimg.com,0
game-dictionary.net,0
ymknr609qeko0y3r.biz,1
zeuswebco.com,0
nnrvosawm9dni4t.org,1
name-generator.org.uk,0
tb5uji3ibxhyk5tlgfn.org,1
yta18ektjaxq.biz,1
ya5ehyajon46ld.net,1
2j5uf7o16v.org,1
masterhorologer.com,0
half.com,0
v01ssub3u0r.net,1
dreweatts.com,0
ordon6f1txxgeq0u6l.org,1
esrmzlqto5un9uxhu0q.biz,1
hapak4qg0pcn.com,1
lb64xq5fv6w59.biz,1
prezi.com,0
wnv31o2q17qw1n6ql.org,1
ppctraffic.co,0
jhmtl0gnqu8gcyh8p.net,1
hk5kc8nv0bzy5hfj.org,1
stayandplay.com,0
dss99qdccf.biz,1
1dh1dldcbgbgpz3967.net,1
oc52lvkheio.info,1
liorun.cn,0
r5w9jtclc7.net,1
7mk8239ko1e.net,1
highlandparkwhisky.com,0
myserendipity.net,0
eiw2plgzzr7nwe.info,1
envisionware.net,0
fm08gvqojz.biz,1
kurupita.com,0
i0yccre6niq5.biz,1
certaintouchpoint.com,0
rickriordan.com,0
rm.co.mz,0
justluxe.com,0
wolfesdenemporium.com,0
7vutrwavxmijn00xrcc.biz,1
syagkl4eyn.com,1
cinemasrgfm.com,0
j9nzmtwuabfyptz37py.info,1
eeg1rfhadgk21akjyl5.org,1
penguin.co.in,0
zqoikvwa5hfxaxtg.org,1
d5qgijciyfvcistibj.info,1
qookuwaglxu45br.org,1
zlg616pgrhwgvm.biz,1
dcode.com.pk,0
rvguide.com,0
xcz0ahus7yek8.com,1
revolvesunlesstanningandsalon.com,0
baj4ktw3f1n.biz,1
opengolf.es,0
e9k489775x9.biz,1
virtueimpact.com,0
ckt5o5528vw.org,1
sphg844qnk9yi1zvd.info,1
8tuqs6qcaj850w.biz,1
q22rzd7ufqigoonaw.com,1
semantic-systems.com,0
lonap.net.uk,0
eyhukuk.com,0
chibekhoonam.net,0
bx7q3k2xpuzsncc4252h.com,1
franklinsports.com,0
2ohp1vz57fp9musv1jkp.net,1
narbutas.com,0
2jvr306hl1tmmtvf1i.info,1
quest.edu.pk,0
hqwwys6z2udz.biz,1
7i08ymtwij6kif1q0gjp.net,1
aaxmqd3aut7v7.info,1
rey1uhu0k57kwqjvlnjj.info,1
dh42cmjecui6rubsq.org,1
4t4u66fqihu3dypgz.com,1
r43hwmruozb.biz,1
bronline.jp,0
tx0r0i6edhve7.org,1
awjdsf250lvyw63j5df.net,1
baumschule-horstmann.de,0
ckpr2mdiwn33vl6g48k.org,1
wesecurehost.com,0
anycast.io,0
fliflix.se,0
inesc.pt,0
xmru76sf6k6uz.net,1
3ww6y3qtzwcrfb6lw.com,1
dunue.cn,0
diyncrafts.com,0
8tbz5embi1hq.biz,1
seeped.cn,0
atnynhwqgk2bm972kuh.net,1
wu9rwzzmkaucvp8.biz,1
supermercadosmas.com,0
2h5lvgvhv53oqtzfc3.com,1
ttxpky347l7dfdzbdb5v.com,1
rockdalenewtoncitizen.com,0
ahqzr4y8imctdi.biz,1
spaceappschallenge.org,0
j5ogah6i2x.info,1
3jnfdo9pvl7nt5j.com,1
24ys4wmlblah1kg90eh.com,1
wx63j88nuuc.info,1
bea80q6m8620.com,1
stiftungsfamilie.de,0
48aceweo4p19ojs59u45.info,1
themarkhotel.com,0
l8dd5qdrgqhjku337ds.net,1
smartpass.app,0
empirecinemas.com,0
armanibeauty.co.uk,0
solitaire-play.com,0
mensagensdeconforto.com.br,0
4abxpafor40hdn.org,1
af4ok7tby9w2a.biz,1
qqzj10lk6d4vp60fd.com,1
trustedconsumersguide.com,0
conagro.coop.br,0
7j6ejixy9gr680pc.com,1
mmbbmm.cn,0
cardiganpalmreconcile.com,0
sdhgxx.cn,0
iup5cvairtb6neuw2i2l.com,1
4mjz81vmr7xd3.org,1
v09dzu2bsuwax.org,1
3jmqz4n4aoz5rd.net,1
buildingreports.com,0
5qjcr00i2bj.com,1
filmyworlds.mom,0
3wvlh40c456b5pyu.biz,1
ib36k2o87vytwbk4.org,1
nvrpp6axsv84dfp.info,1
24q44p8d1yeuw2i.biz,1
xyhrg3l39kebsctg.info,1
t8v43r9p5pe.org,1
pkl9vs7xypcjk9oko.org,1
hoyts.co.nz,0
lovefurniture.co.uk,0
spinsamurai777.com,0
67o392zzd7.biz,1
l4nj3zwt2ydmx8.net,1
vu4k7bx2gneg676fal.org,1
bluecubes.net,0
4vpzb8pcc2brr6umk.biz,1
cliqueretire.com.br,0
pf5w14msp7h7c7y4.net,1
pornocafajeste.com,0
cpu4z1ifdgpspemvko6.org,1
1byte.com.tr,0
cb6pi160mndg.net,1
fhir.org,0
t11kbt39its1aufo.com,1
tjkz3yopf0ct6a.net,1
gendalf.ru,0
7a4qdfjybpcn7zozg.net,1
umet.edu.ec,0
ek0tnzjf379.info,1
tes-cdn.xyz,0
vzlkzhxaqy.biz,1
93hf8t6uqf3nv7sn.org,1
pc323cvlad8yxjpkq.org,1
uk-peptides.com,0
towerhamlets.gov.uk,0
3jffujp7y0e8x4qd.org,1
electroniclinic.com,0
itinio.net,0
tcew0gu3ltd1pejn.org,1
itoll.biz,0
7cs3vocg6yf.net,1
techfunnel.com,0
49m2o4vu3u571sf.org,1
q5sfzmmcns4ox.net,1
wlrz5ipl2xgsyuan5.biz,1
o8v177ar1g35b.info,1
bps-sberbank.by,0
q2iicrood77h9sho6.net,1
6zyflday1i0flycpw.biz,1
philharmonic.by,0
uppocmrx1uytte0ob.biz,1
bsqkutqk5mi51314rgs.com,1
3zzqibq0t506zs2z28r.com,1
letelliershoes.com,0
xyfshg7fgp.info,1
remihq.com,0
2qmkbqnf96.info,1
aline-made.com,0
wcw2wvmsjrywbom.biz,1
3mpyhs5mmr.com,1
4dgv52r2m7lyj8ap.info,1
maisonbible.fr,0
nkums.ac.ir,0
xpd23121186d5ks0dqk.net,1
vf2zkg9hhh.info,1
siam-consult.ru,0
xoi006phy9zgbwok.info,1
senty.ro,0
t66arilaibug0n.com,1
appleone.com,0
community-wealth.org,0
s4dbmw85pedpg.info,1
parmacotto.com,0
gssi.es,0
charbzaban.com,0
firmenabc.com,0
bw2hxu985i5ussp73yw.org,1
m0tln0trh1.org,1
4ols182c87jc.org,1
lemango.ru,0
78k.bet,0
bz74cgey9fnpfsm2d5.com,1
